sastp100,376.093,0.000702
sastp100,376.093,0.000696
sastp100,376.093,0.000698
sastp100,376.093,0.000695
sastp100,376.093,0.000705
sastp100,376.093,0.000694
sastp100,376.093,0.000711
sastp100,376.093,0.000706
sastp100,376.093,0.000777
sastp100,376.093,0.00088
sastp100,376.093,0.000693
sastp100,376.093,0.000696
sastp100,376.093,0.000756
sastp100,376.093,0.000699
sastp100,376.093,0.000698
sastp100,376.093,0.000699
sastp100,376.093,0.000695
sastp100,376.093,0.000712
sastp100,376.093,0.000715
sastp100,376.093,0.000716
sastp100,376.093,0.000748
sastp100,376.093,0.000694
sastp100,376.093,0.000722
sastp100,376.093,0.000717
sastp100,376.093,0.000757
sastp100,376.093,0.000724
sastp100,376.093,0.000729
sastp100,376.093,0.000699
sastp100,374.093,0.000686
sastp100,374.093,0.000692
