sastp10,43.2979,0.00019
sastp10,43.2979,0.000277
sastp10,43.2979,0.000185
sastp10,43.2979,0.000185
sastp10,43.2979,0.000187
sastp10,43.2979,0.000183
sastp10,43.2979,0.000184
sastp10,43.2979,0.000184
sastp10,43.2979,0.000184
sastp10,43.2979,0.000185
sastp10,43.2979,0.000185
sastp10,43.2979,0.000183
sastp10,43.2979,0.000184
sastp10,43.2979,0.000208
sastp10,43.2979,0.000184
sastp10,43.2979,0.000191
sastp10,43.2979,0.000185
sastp10,43.2979,0.000184
sastp10,43.2979,0.000187
sastp10,43.2979,0.000183
sastp10,43.2979,0.000187
sastp10,43.2979,0.000184
sastp10,43.2979,0.000184
sastp10,43.2979,0.00022
sastp10,43.2979,0.000184
sastp10,43.2979,0.000184
sastp10,43.2979,0.000183
sastp10,43.2979,0.000184
sastp10,43.2979,0.000184
sastp10,43.2979,0.000184
