sastp1000,5446.16,67.5146
sastp1000,5446.16,136.931
sastp1000,5446.16,201.747
sastp1000,5446.16,271.098
sastp1000,5446.16,334.981
sastp1000,5446.16,404.389
sastp1000,5446.16,467.589
sastp1000,5449.31,529.339
sastp1000,5449.31,593.588
sastp1000,5449.31,664.249
sastp1000,5449.31,726.657
sastp1000,5449.31,798.488
sastp1000,5449.31,862.142
sastp1000,5449.31,922.667
sastp1000,5449.31,982.793
sastp1000,5449.31,1042.21
sastp1000,5452.28,1101.52
sastp1000,5452.28,1157.05
sastp1000,5452.28,1213.47
sastp1000,5452.28,1267.68
sastp1000,5452.28,1325.93
sastp1000,5452.28,1383.49
sastp1000,5452.28,1440.64
sastp1000,5452.28,1497.83
sastp1000,5452.28,1555.38
sastp1000,5452.28,1610.59
sastp1000,5452.28,1662.58
sastp1000,5452.28,1714.8
sastp1000,5452.28,1773.82
sastp1000,5452.28,1829.56
sastp1000,5452.28,1829.56,1101.52
