sastp1000,3504.06,16.1178
sastp1000,3504.06,27.5318
sastp1000,3504.06,39.9574
sastp1000,3504.06,52.9966
sastp1000,3504.06,66.0608
sastp1000,3552.59,80.8166
sastp1000,3555.56,93.4301
sastp1000,3555.56,107.977
sastp1000,3555.56,122.716
sastp1000,3555.56,136.621
sastp1000,3555.56,153.299
sastp1000,3555.56,169.542
sastp1000,3555.56,186.69
sastp1000,3555.56,198.356
sastp1000,3555.56,213.096
sastp1000,3555.56,225.765
sastp1000,3555.56,239.67
sastp1000,3555.56,251.031
sastp1000,3555.56,265.367
sastp1000,3555.56,278.973
sastp1000,3555.56,291.496
sastp1000,3555.56,304.457
sastp1000,3555.56,316.107
sastp1000,3555.56,330.576
sastp1000,3555.56,341.143
sastp1000,3566.97,355.634
sastp1000,3566.97,372.407
sastp1000,3566.97,385.525
sastp1000,3566.97,401.78
sastp1000,3566.97,401.78
