sastp1000,3264.78,0.047416
sastp1000,3337.07,0.093671
sastp1000,3337.07,0.138734
sastp1000,3337.07,0.186706
sastp1000,3337.07,0.238027
sastp1000,3337.07,0.293439
sastp1000,3337.07,0.347298
sastp1000,3337.07,0.39352
sastp1000,3337.07,0.4432
sastp1000,3337.07,0.495025
sastp1000,3337.07,0.551107
sastp1000,3337.07,0.601859
sastp1000,3337.07,0.656287
sastp1000,3337.07,0.706494
sastp1000,3337.07,0.753573
sastp1000,3337.07,0.806986
sastp1000,3337.07,0.868581
sastp1000,3337.07,0.925818
sastp1000,3337.07,0.985783
sastp1000,3337.07,1.04513
sastp1000,3337.07,1.10582
sastp1000,3337.07,1.15994
sastp1000,3337.07,1.21534
sastp1000,3337.07,1.27261
sastp1000,3337.07,1.32189
sastp1000,3337.07,1.36971
sastp1000,3337.07,1.4261
sastp1000,3337.07,1.43168
