sastp1000,3298.87,4.59145
sastp1000,3388.67,9.40419
sastp1000,3388.67,14.4412
sastp1000,3459.29,19.7434
sastp1000,3459.29,25.3015
sastp1000,3459.29,29.7455
sastp1000,3459.29,33.9713
sastp1000,3482.33,39.3952
sastp1000,3482.33,44.1656
sastp1000,3482.33,49.0677
sastp1000,3532.32,54.3279
sastp1000,3532.32,59.0936
sastp1000,3532.32,63.8374
sastp1000,3532.32,68.6425
sastp1000,3532.32,74.6997
sastp1000,3532.32,79.6622
sastp1000,3532.32,84.7819
sastp1000,3532.32,90.416
sastp1000,3532.32,95.3372
sastp1000,3532.32,100.063
sastp1000,3532.32,104.657
sastp1000,3532.32,110.13
sastp1000,3532.32,114.942
sastp1000,3532.32,119.432
sastp1000,3532.32,124.301
sastp1000,3532.32,129.285
sastp1000,3532.32,134.209
sastp1000,3532.32,139.455
sastp1000,3532.32,144.113
sastp1000,3532.32,149.182
sastp1000,3532.32,149.182
