sastp10,36.9904,0.00024
sastp10,36.9904,0.000168
sastp10,36.9904,0.000169
sastp10,36.9904,0.000169
sastp10,36.9904,0.000169
sastp10,36.9904,0.000214
sastp10,36.9904,0.000168
sastp10,36.9904,0.000175
sastp10,36.9904,0.000168
sastp10,36.9904,0.00017
sastp10,36.9904,0.000167
sastp10,36.9904,0.000168
sastp10,36.9904,0.000168
sastp10,36.9904,0.000168
sastp10,36.9904,0.000167
sastp10,36.9904,0.000167
sastp10,36.9904,0.000166
sastp10,36.9904,0.000168
sastp10,36.9904,0.000169
sastp10,36.9904,0.000169
sastp10,36.9904,0.000236
sastp10,36.9904,0.000168
sastp10,36.9904,0.000166
sastp10,36.9904,0.000167
sastp10,36.9904,0.000173
sastp10,36.9904,0.000168
sastp10,36.9904,0.000167
sastp10,36.9904,0.000166
sastp10,36.9904,0.000168
sastp10,36.9904,0.00017
sastp20,67.9204,0.00038
sastp20,67.9204,0.000404
sastp20,67.9204,0.000382
sastp20,67.9204,0.000381
sastp20,67.9204,0.00039
sastp20,67.9204,0.000382
sastp20,67.9204,0.000389
sastp20,67.9204,0.00038
sastp20,67.9204,0.000386
sastp20,67.9204,0.000401
sastp20,67.9204,0.00038
sastp20,67.9204,0.00038
sastp20,67.9204,0.000382
sastp20,67.9204,0.000382
sastp20,67.9204,0.000382
sastp20,67.9204,0.000386
sastp20,67.9204,0.000388
sastp20,67.9204,0.000395
sastp20,67.9204,0.000385
sastp20,67.9204,0.000383
sastp20,67.9204,0.000381
sastp20,67.9204,0.000383
sastp20,67.9204,0.000381
sastp20,67.9204,0.000382
sastp20,67.9204,0.000381
sastp20,67.9204,0.000405
sastp20,67.9204,0.000379
sastp20,67.9204,0.000379
sastp20,67.9204,0.000381
sastp20,67.9204,0.000383
sastp50,162.476,0.001569
sastp50,162.476,0.00157
sastp50,162.476,0.001553
sastp50,162.476,0.001582
sastp50,162.476,0.001555
sastp50,162.397,0.001558
sastp50,162.397,0.001551
sastp50,162.397,0.001552
sastp50,162.397,0.001596
sastp50,162.397,0.001623
sastp50,162.397,0.001573
sastp50,162.397,0.001626
sastp50,162.397,0.001613
sastp50,162.397,0.001582
sastp50,162.397,0.001584
sastp50,162.397,0.001546
sastp50,162.397,0.001552
sastp50,162.397,0.001572
sastp50,162.397,0.001551
sastp50,162.397,0.001551
sastp50,162.397,0.001545
sastp50,162.397,0.001552
sastp50,162.397,0.001551
sastp50,162.397,0.002201
sastp50,162.397,0.001616
sastp50,162.397,0.000737
sastp50,162.397,0.000471
sastp50,162.397,0.001574
sastp50,162.397,0.001594
sastp50,162.397,0.001555
sastp100,379.128,0.009245
sastp100,379.128,0.009465
sastp100,379.128,0.009899
sastp100,379.128,0.007406
sastp100,379.128,0.009472
sastp100,379.128,0.009639
sastp100,379.128,0.007284
sastp100,379.128,0.002915
sastp100,379.128,0.002786
sastp100,379.128,0.007612
sastp100,379.128,0.00947
sastp100,379.128,0.008271
sastp100,379.128,0.009506
sastp100,379.128,0.009487
sastp100,379.128,0.007627
sastp100,379.128,0.009514
sastp100,379.128,0.009439
sastp100,379.128,0.00485
sastp100,379.128,0.009426
sastp100,379.128,0.007659
sastp100,379.128,0.009407
sastp100,379.128,0.009442
sastp100,379.128,0.007355
sastp100,379.128,0.009599
sastp100,379.128,0.00943
sastp100,379.128,0.004737
sastp100,379.128,0.009488
sastp100,379.128,0.007556
sastp100,379.128,0.009426
sastp100,379.128,0.010026
sastp200,799.159,0.01827
sastp200,799.159,0.018459
sastp200,799.159,0.018258
sastp200,799.159,0.019247
sastp200,799.159,0.018333
sastp200,799.159,0.018127
sastp200,799.679,0.017824
sastp200,799.679,0.018376
sastp200,799.679,0.017769
sastp200,799.679,0.017857
sastp200,799.679,0.017756
sastp200,799.679,0.018706
sastp200,799.679,0.019881
sastp200,799.679,0.018317
sastp200,799.679,0.018381
sastp200,799.679,0.018449
sastp200,799.679,0.018941
sastp200,799.679,0.018571
sastp200,799.679,0.019034
sastp200,799.679,0.018304
sastp200,799.679,0.018528
sastp200,799.679,0.017798
sastp200,799.679,0.017605
sastp200,799.679,0.017598
sastp200,799.679,0.01786
sastp200,799.679,0.018139
sastp200,799.679,0.017605
sastp200,799.679,0.019006
sastp200,799.679,0.017739
sastp200,799.679,0.018647
sastp500,2026.38,0.186321
sastp500,2027.2,0.182763
sastp500,2027.2,0.183336
sastp500,2027.2,0.185355
sastp500,2027.2,0.195179
sastp500,2026.88,0.169722
sastp500,2026.88,0.168075
sastp500,2026.88,0.170697
sastp500,2026.88,0.168261
sastp500,2026.3,0.164805
sastp500,2026.3,0.165389
sastp500,2026.3,0.16497
sastp500,2026.3,0.165466
sastp500,2026.3,0.165232
sastp500,2028.06,0.203667
sastp500,2028.06,0.20119
sastp500,2028.06,0.201657
sastp500,2028.06,0.203705
sastp500,2027.1,0.22979
sastp500,2027.1,0.203883
sastp500,2027.1,0.205097
sastp500,2027.1,0.203404
sastp500,2025.2,0.194718
sastp500,2025.2,0.204994
sastp500,2025.2,0.196017
sastp500,2025.2,0.194015
sastp500,2027.19,0.194624
sastp500,2027.19,0.195041
sastp500,2027.19,0.203215
sastp500,2027.19,0.195583
sastp1000,4282.92,1.48943
sastp1000,4280.81,1.40817
sastp1000,4282.58,1.41563
sastp1000,4280.28,1.33872
sastp1000,4280.87,1.3149
sastp1000,4281.72,1.33308
sastp1000,4283.62,1.50363
sastp1000,4282.93,1.61022
sastp1000,4279.98,1.41144
sastp1000,4281.99,1.35972
sastp1000,4281.92,1.48257
sastp1000,4281.31,1.51878
sastp1000,4281.99,1.41088
sastp1000,4280.79,1.26193
sastp1000,4280.33,1.38413
sastp1000,4282.84,1.55913
sastp1000,4281.86,1.42166
sastp1000,4280.9,1.33396
sastp1000,4282.3,1.34849
sastp10,43.2979,7.6e-05
sastp10,43.2979,7.3e-05
sastp10,43.2979,7.4e-05
sastp10,43.2979,7.4e-05
sastp10,43.2979,7.2e-05
sastp10,43.2979,7.2e-05
sastp10,43.2979,7.4e-05
sastp10,43.2979,7.4e-05
sastp10,43.2979,7.4e-05
sastp10,43.2979,8.6e-05
sastp10,43.2979,7.3e-05
sastp10,43.2979,7.3e-05
sastp10,43.2979,7.3e-05
sastp10,43.2979,6.7e-05
sastp10,43.2979,7.4e-05
sastp10,43.2979,0.000106
sastp10,43.2979,7.4e-05
sastp10,43.2979,7.2e-05
sastp10,43.2979,7.3e-05
sastp10,43.2979,7.3e-05
sastp10,43.2979,7.2e-05
sastp10,43.2979,6.8e-05
sastp10,43.2979,7e-05
