sastp1000,4300.32,0.044751
sastp1000,4307.1,0.045329
sastp1000,4307.1,0.04541
sastp1000,4307.1,0.044688
sastp1000,4300.32,0.045405
sastp1000,4300.32,0.044158
sastp1000,4300.32,0.044924
sastp1000,4300.32,0.044204
sastp1000,4300.32,0.043848
sastp1000,4300.32,0.043562
sastp1000,4300.32,0.04372
sastp1000,4300.32,0.044143
sastp1000,4300.32,0.044984
sastp1000,4300.32,0.043895
sastp1000,4300.32,0.044719
sastp1000,4300.32,0.043863
sastp1000,4300.32,0.046025
sastp1000,4300.32,0.044709
sastp1000,4300.32,0.045232
sastp1000,4300.32,0.043815
sastp1000,4300.32,0.047265
sastp1000,4300.32,0.043489
sastp1000,4300.32,0.044096
sastp1000,4300.32,0.043553
sastp1000,4300.32,0.045215
sastp1000,4300.32,0.043523
sastp1000,4300.32,0.044068
sastp1000,4300.32,0.043706
sastp1000,4300.32,0.043714
sastp1000,4300.32,0.043631
