sastp10,43.2979,0.023516,0.00191
sastp10,43.2979,0.014774,0.000836
sastp10,43.2979,0.014933,0.000822
sastp10,43.2979,0.01491,0.000862
sastp10,43.2979,0.014588,0.000911
sastp10,43.2979,0.015302,0.000753
sastp10,43.2979,0.015216,0.000791
sastp10,43.2979,0.014975,0.000891
sastp10,43.2979,0.01486,0.000854
sastp10,43.2979,0.014931,0.000802
sastp10,43.2979,0.015165,0.000869
sastp10,43.2979,0.039259,0.000767
sastp10,43.2979,0.026484,0.011351
sastp10,43.2979,0.016145,0.000944
sastp10,43.2979,0.014808,0.000805
sastp10,43.2979,0.014871,0.000928
sastp10,43.2979,0.028169,0.012569
sastp10,43.2979,0.020112,0.00565
sastp10,43.2979,0.017431,0.003173
sastp10,43.2979,0.016222,0.001997
sastp10,43.2979,0.017304,0.003332
sastp10,43.2979,0.01519,0.000979
sastp10,43.2979,0.015054,0.000932
sastp10,43.2979,0.015071,0.001021
sastp10,43.2979,0.015305,0.001001
sastp10,43.2979,0.014602,0.000917
sastp10,43.2979,0.018906,0.004398
sastp10,43.2979,0.014721,0.001003
sastp10,43.2979,0.014802,0.00098
sastp10,43.2979,0.015223,0.001009
sastp100,503.106,3.39186,1.20493
sastp100,502.072,2.38427,0.105938
sastp100,502.132,3.90822,1.81864
sastp100,503.376,4.75777,2.66223
sastp100,502.4,2.28412,0.087467
sastp100,502.118,3.00537,0.715684
sastp100,502.534,4.56079,2.42145
sastp100,503.069,4.78558,2.70047
sastp100,502.501,2.32852,0.102614
sastp100,502.368,2.35122,0.180262
sastp100,503.209,2.75867,0.461563
sastp100,503.042,3.56062,1.42363
sastp100,503.376,2.60097,0.286498
sastp100,504.023,4.48929,2.39341
sastp100,502.616,2.7362,0.579251
sastp100,503.163,2.27363,0.090459
sastp100,503.425,2.53399,0.356458
sastp100,504.573,4.18457,2.10318
sastp100,502.744,4.00334,1.75717
sastp100,502.342,3.05916,0.758098
sastp100,503.393,3.53235,1.38382
sastp100,503.226,4.99798,2.91524
sastp100,503.716,5.08121,3.01004
sastp100,502.507,3.64824,1.52397
sastp100,502.584,2.3282,0.188462
sastp100,503.532,3.69261,1.61168
sastp100,504.091,4.49732,2.41872
sastp100,503.012,4.55238,2.4896
sastp100,503.038,3.18871,1.01808
sastp100,502.182,4.59846,2.3682
sastp1000,5449.23,1044.87,899.349
sastp1000,5452.01,1035.64,710.118
sastp1000,5444.27,1044.1,525.721
sastp1000,5446.11,1032.62,1032.62
