sastp10,33.2249,0.004479,0.001083
sastp10,35.4329,0.004521,0.001335
sastp10,30.9496,0.00458,0.001215
sastp10,31.0726,0.004443,0.001206
sastp10,36.0943,0.004854,0.001076
sastp10,31.9421,0.006156,0.001772
sastp10,38.8491,0.005689,0.00138
sastp10,35.3249,0.004264,0.001284
sastp10,35.61,0.004807,0.001422
sastp10,38.7951,0.004914,0.001579
sastp10,31.0726,0.004652,0.001422
sastp10,41.8889,0.009322,0.005889
sastp10,41.3886,0.004423,0.001109
sastp10,31.13,0.004671,0.001231
sastp10,31.5566,0.005823,0.001603
sastp10,33.1503,0.006578,0.001672
sastp10,31.9421,0.007538,0.001898
sastp10,34.3205,0.008143,0.002375
sastp10,35.2889,0.008474,0.001709
sastp10,36.7199,0.013005,0.003901
sastp10,30.9496,0.00437,0.00119
sastp10,34.3205,0.0043,0.001196
sastp10,33.5566,0.004506,0.001321
sastp10,37.2843,0.006783,0.002097
sastp10,32.9496,0.00546,0.000621
sastp10,32.3278,0.005222,0.000957
sastp10,31.8502,0.003855,0.000595
sastp10,31.0051,0.00418,0.001201
sastp10,33.6046,0.003866,0.000395
sastp10,31.9421,0.004348,0.00116
sastp100,373.046,0.481268,0.253935
sastp100,368.539,0.406635,0.215082
sastp100,369.373,0.571057,0.331601
sastp100,367.467,0.45861,0.216055
sastp100,376.797,0.743629,0.497219
sastp100,356.367,0.302841,0.081253
sastp100,367.048,0.563381,0.320223
sastp100,375.108,0.253977,0.018089
sastp100,370.9,0.266944,0.019626
sastp100,373.51,0.349875,0.110829
sastp100,378.163,0.334447,0.10206
sastp100,370.14,0.294974,0.064713
sastp100,376.522,0.567342,0.320847
sastp100,377.067,0.486728,0.291226
sastp100,369.374,0.617109,0.372955
sastp100,367.476,0.481146,0.245139
sastp100,376.297,0.412944,0.183913
sastp100,375.211,0.318966,0.081489
sastp100,377.137,0.536507,0.292505
sastp100,391.074,0.506847,0.27079
sastp100,355.275,0.243618,0.018837
sastp100,389.845,0.492873,0.258293
sastp100,373.934,0.36754,0.115894
sastp100,355.478,0.427629,0.186027
sastp100,391.813,0.39802,0.146497
sastp100,376.56,0.540931,0.329117
sastp100,376.385,0.484665,0.23482
sastp100,370.027,0.465795,0.237738
sastp100,373.936,0.395272,0.148843
sastp100,352.459,0.357972,0.119324
sastp1000,4070.83,72.3501,19.1687
sastp1000,4014.97,98.5195,38.1993
sastp1000,4026.45,103.397,46.6398
sastp1000,4036.53,62.7121,7.15563
sastp1000,4005.8,61.5129,6.70438
sastp20,43.153,0.020002,0.005442
sastp20,40.8121,0.020891,0.010744
sastp20,42.0125,0.01149,0.002336
sastp20,52.3526,0.012286,0.003706
sastp20,45.1848,0.010825,0.002687
sastp20,48.2571,0.013177,0.003772
sastp20,47.5681,0.013235,0.002636
sastp20,47.7924,0.012274,0.003092
sastp20,40.251,0.013804,0.004539
sastp20,49.0495,0.017319,0.008303
sastp20,57.5314,0.013337,0.003185
sastp20,47.4464,0.018805,0.009432
sastp20,50.018,0.012491,0.003051
sastp20,43.3261,0.016039,0.006625
sastp20,49.5084,0.01329,0.003125
sastp20,56.0476,0.025871,0.016271
sastp20,46.2108,0.012939,0.004517
sastp20,49.1399,0.018259,0.009707
