sastp10,33.7281,0.002583,0.000688
sastp10,33.7281,0.002701,0.000846
sastp10,36.7814,0.00535,0.003416
sastp10,41.6902,0.005177,0.003216
sastp10,33.3305,0.003412,0.001585
sastp10,41.8889,0.004755,0.002694
sastp10,41.8889,0.0044,0.002433
sastp10,41.8889,0.004096,0.002148
sastp10,36.69,0.00529,0.003387
sastp10,37.8488,0.004407,0.002488
sastp10,38.824,0.004347,0.002464
sastp10,41.6902,0.005421,0.002764
sastp10,41.8889,0.006664,0.003635
sastp10,41.6055,0.005797,0.003775
sastp10,38.8491,0.004895,0.003001
sastp10,39.8889,0.004483,0.002581
sastp10,35.6431,0.00438,0.002565
sastp10,41.8802,0.009024,0.007048
sastp10,39.8889,0.004274,0.002353
sastp10,40.052,0.004619,0.002627
sastp10,34.0283,0.002901,0.001019
sastp10,35.7566,0.005389,0.003486
sastp10,36.137,0.004011,0.002144
sastp10,36.005,0.004343,0.002382
sastp10,35.2843,0.002169,0.000322
sastp10,35.3245,0.003925,0.002058
sastp10,41.6902,0.005488,0.002667
sastp10,41.8802,0.006976,0.00398
sastp10,36.137,0.009538,0.006119
sastp10,37.6431,0.011909,0.007955
sastp100,375.186,0.030818,0.001753
sastp100,412.428,0.110466,0.077591
sastp100,415.731,0.115078,0.081038
sastp100,421.591,0.106706,0.072261
sastp100,384.456,0.036033,0.007054
sastp100,384.161,0.077275,0.047201
sastp100,405.952,0.128662,0.094667
sastp100,415.437,0.112328,0.075464
sastp100,410.113,0.138584,0.10329
sastp100,414.668,0.162238,0.127257
sastp100,420.734,0.157749,0.123201
sastp100,404.297,0.070473,0.038628
sastp100,418.922,0.139474,0.105883
sastp100,399.136,0.113576,0.079046
sastp100,420.386,0.116048,0.081078
sastp100,411.083,0.119356,0.085649
sastp100,414.016,0.102242,0.067257
sastp100,410.776,0.147857,0.113439
sastp100,414.72,0.139855,0.105755
sastp100,365.618,0.032117,0.002764
sastp100,406.523,0.113646,0.08082
sastp100,404.676,0.124661,0.091533
sastp100,398.918,0.11434,0.081886
sastp100,399.955,0.129278,0.095795
sastp100,410.054,0.115262,0.081611
sastp100,426.222,0.122605,0.088597
sastp100,418.498,0.111585,0.076802
sastp100,405.156,0.124188,0.090696
sastp100,411.5,0.120105,0.086604
sastp100,395.523,0.126261,0.093714
sastp1000,4152.23,0.905103,0.539622
sastp1000,4141.88,1.54392,1.19887
sastp1000,4098.03,0.735204,0.377435
sastp1000,4153.76,1.41711,1.05568
sastp1000,4114.95,0.91488,0.573871
sastp20,50.0732,0.006512,0.00203
sastp20,61.6,0.012177,0.007204
sastp20,59.4338,0.014459,0.009647
sastp20,52.0633,0.011659,0.007304
sastp20,45.1902,0.00577,0.00149
sastp20,45.377,0.011272,0.006467
sastp20,51.6023,0.0133,0.008307
sastp20,52.2859,0.005505,0.001209
sastp20,60.6463,0.015773,0.011034
sastp20,56.1085,0.009312,0.004794
sastp20,56.2508,0.018911,0.013969
sastp20,60.1148,0.010643,0.005996
sastp20,59.0348,0.01128,0.006105
sastp20,62.3326,0.011117,0.006315
sastp20,65.3593,0.013532,0.008435
sastp20,61.3292,0.016786,0.012083
sastp20,61.0237,0.015934,0.011233
sastp20,58.2448,0.013791,0.009091
sastp20,59.0798,0.010183,0.005524
sastp20,46.9977,0.006139,0.001827
sastp20,57.0133,0.014935,0.010231
sastp20,49.9217,0.008274,0.003865
sastp20,53.3137,0.015177,0.010352
sastp20,47.4591,0.013043,0.008219
sastp20,53.2794,0.004906,0.000612
sastp20,46.3856,0.008742,0.004201
sastp20,56.2378,0.006567,0.002102
sastp20,54.6988,0.009907,0.005318
sastp20,52.7188,0.014562,0.009803
sastp20,57.8496,0.014712,0.009536
sastp200,775.013,0.364727,0.296585
sastp200,766.228,0.338435,0.272915
sastp200,748.493,0.222139,0.160976
sastp200,746.655,0.295676,0.232599
sastp200,738.519,0.152255,0.089838
sastp200,770.652,0.267783,0.201463
sastp200,795.61,0.374266,0.306069
sastp200,777.306,0.3015,0.23297
sastp200,779.969,0.306299,0.238482
sastp200,763.175,0.405982,0.339096
sastp200,729.935,0.214222,0.14801
sastp200,750.331,0.177634,0.113839
sastp200,763.557,0.387164,0.321144
sastp200,784.452,0.298113,0.229834
sastp200,747.288,0.176099,0.113301
sastp200,748.06,0.185628,0.122767
sastp200,750.729,0.213906,0.149297
sastp200,782.099,0.338745,0.268546
sastp200,767.325,0.143375,0.081906
sastp200,765.991,0.339769,0.274798
sastp200,733.392,0.149848,0.088353
sastp200,748.395,0.172709,0.108686
sastp200,785.951,0.357817,0.286598
sastp200,768.599,0.337108,0.270699
sastp200,785.223,0.331377,0.26439
sastp200,772.42,0.256619,0.191172
sastp200,736.181,0.136411,0.075815
sastp200,755.412,0.367774,0.298921
sastp200,759.794,0.233739,0.17002
sastp200,779.231,0.410386,0.342143
sastp50,168.66,0.051326,0.036057
sastp50,179.028,0.04845,0.032571
sastp50,158.142,0.014979,0.000836
sastp50,167.663,0.044966,0.029678
sastp50,174.793,0.051885,0.035467
sastp50,172.391,0.060607,0.04475
sastp50,179.799,0.055646,0.039439
sastp50,172.105,0.05112,0.035799
sastp50,177.42,0.057119,0.040726
sastp50,173.193,0.044509,0.029209
sastp50,156.095,0.019258,0.005386
sastp50,166.741,0.03743,0.022066
sastp50,173.908,0.056426,0.040445
sastp50,163.961,0.046014,0.030979
sastp50,174.166,0.049261,0.033482
sastp50,171.452,0.071462,0.054135
sastp50,176.286,0.047658,0.031386
sastp50,171.538,0.05824,0.042848
sastp50,174.97,0.043402,0.028261
sastp50,164.02,0.048487,0.032646
sastp50,173.418,0.054177,0.037093
sastp50,171.018,0.044203,0.027854
sastp50,154.088,0.015932,0.001973
sastp50,166.537,0.0403,0.025245
sastp50,166.812,0.040768,0.02598
sastp50,166.68,0.04417,0.029612
sastp50,165.148,0.040866,0.025532
sastp50,178.572,0.051385,0.034698
sastp50,153.878,0.016447,0.002454
sastp50,166.14,0.022172,0.007581
sastp500,2046.96,0.589489,0.424812
sastp500,1982.35,0.418157,0.252278
sastp500,2022.95,0.551716,0.379827
sastp500,2062.45,0.795909,0.663971
sastp500,1984.06,0.561876,0.431343
