sastp10 & 504.573 & 229.989325139 & 6.00666011667
sastp20 & 972.104 & 448.762822051 & 28.6687944667
sastp50 & 2617.4 & 841.348925144 & 120.083191429
sastp100 & 504.573 & 0.600369812884 & 11.9712486667
sastp200 & 972.104 & 0.920518933356 & 57.1255666667
sastp500 & 2617.4 & 1.59756815191 & 828.9716
