sastp10,34.8491,0.005007,0.00168
sastp10,41.3989,0.008839,0.00571
sastp10,40.6431,0.022946,0.010147
sastp10,41.6902,0.004561,0.001143
sastp10,32.9496,0.020428,0.000411
sastp10,31.5566,0.004428,0.001247
sastp10,33.5566,0.039559,0.000796
sastp10,41.8889,0.004076,0.000718
sastp10,39.8889,0.006256,0.000962
sastp10,32.9496,0.003575,0.000385
sastp10,40.052,0.016741,0.001293
sastp10,34.5123,0.004229,0.000986
sastp10,41.8889,0.003724,0.000392
sastp10,39.8889,0.016844,0.001162
sastp10,36.5321,0.005054,0.001725
sastp10,32.9496,0.01621,0.000866
sastp10,35.1004,0.004359,0.001163
sastp10,30.9496,0.02897,0.001359
sastp10,37.3245,0.016496,0.000978
sastp10,32.9496,0.003918,0.000686
sastp10,32.2397,0.003908,0.000717
sastp10,33.185,0.019936,0.015253
sastp10,33.208,0.003817,0.000746
sastp10,32.8491,0.041268,0.012741
sastp10,32.2397,0.00409,0.000855
sastp10,32.9496,0.005903,0.000828
sastp10,33.5566,0.004046,0.000838
sastp10,41.8889,0.030406,0.001094
sastp10,34.5123,0.026266,0.000831
sastp10,41.8889,0.00938,0.000856
sastp100,372.151,0.594435,0.365942
sastp100,398.126,0.763624,0.511573
sastp100,366.577,0.376931,0.164751
sastp100,378.223,0.499924,0.269716
sastp100,389.033,0.755452,0.537827
sastp100,385.281,0.3775,0.150254
sastp100,376.535,0.29398,0.069446
sastp100,388.387,0.669122,0.435425
sastp100,367.461,0.333706,0.087745
sastp100,372.698,0.299057,0.072373
sastp100,392.06,0.447722,0.206747
sastp100,365.376,0.302016,0.077766
sastp100,364.432,0.725398,0.496968
sastp100,379.538,0.452007,0.220175
sastp100,378.916,0.461479,0.221708
sastp100,380.21,0.255912,0.020129
sastp100,370.236,0.371806,0.12373
sastp100,391.799,0.290509,0.043962
sastp100,380.854,0.252148,0.033324
sastp100,387.217,0.323882,0.092542
sastp100,379.336,0.310243,0.081169
sastp100,380.413,0.308454,0.075411
sastp100,391.134,0.557093,0.318489
sastp100,368.544,0.361669,0.116779
sastp100,381.673,0.353521,0.123259
sastp100,384.482,0.284997,0.084646
sastp100,371.956,0.313999,0.072861
sastp100,381.57,0.637221,0.393461
sastp100,389.803,0.382512,0.148266
sastp100,399.275,0.513756,0.268964
sastp20,59.0553,0.033838,0.009084
sastp20,48.1215,0.081538,0.060425
sastp20,44.389,0.018228,0.003704
sastp20,52.6532,0.056336,0.002363
sastp20,62.6362,0.016611,0.002898
sastp20,61.4315,0.054988,0.003759
sastp20,45.3148,0.016368,0.002966
sastp20,51.4941,0.082239,0.00325
sastp20,50.2054,0.016203,0.003153
sastp20,47.2168,0.087267,0.002077
sastp20,47.3472,0.063035,0.002861
sastp20,50.4925,0.015474,0.002825
sastp20,54.1076,0.056611,0.004824
sastp20,49.198,0.06039,0.00486
sastp20,62.1813,0.018644,0.004414
sastp20,56.2848,0.057547,0.007319
sastp20,50.6438,0.022649,0.012683
sastp20,48.892,0.087854,0.030415
sastp20,45.0834,0.079269,0.003254
sastp20,58.701,0.016855,0.004299
sastp20,49.1003,0.053195,0.003639
sastp20,41.4807,0.06228,0.00248
sastp20,51.1479,0.060614,0.002525
sastp20,50.5975,0.02358,0.013297
sastp20,44.1251,0.085989,0.041261
sastp20,48.3964,0.018095,0.002878
sastp20,46.6214,0.055728,0.002385
sastp20,55.8432,0.062036,0.00294
sastp20,43.5889,0.053148,0.003167
