sastp10 & 43.2979 & 2.13162820728e-14 & 0.1474932
sastp20 & 72.4877 & 0.0 & 0.4760838
sastp50 & 211.91 & 0.44064271241 & 3.86412
sastp100 & 503.618 & 0.588175753212 & 37.75634
sastp200 & 972.642 & 1.25760645673 & 266.795
sastp500 & 2614.19 & 0.917444276237 & 1821.456
sastp1000 & 5456.01 & 1.52926452911 & 1816.465
