sastp10,43.2979,0.052148
sastp10,43.2979,0.039592
sastp10,43.2979,0.038596
sastp10,43.2979,0.038397
sastp10,43.2979,0.072769
sastp10,43.2979,0.043562
sastp10,43.2979,0.03788
sastp10,43.2979,0.037618
sastp10,43.2979,0.03829
sastp10,43.2979,0.039077
sastp10,43.2979,0.039468
sastp10,43.2979,0.038868
sastp10,43.2979,0.039222
sastp10,43.2979,0.040049
sastp10,43.2979,0.03972
sastp10,43.2979,0.039089
sastp10,43.2979,0.039058
sastp10,43.2979,0.039037
sastp10,43.2979,0.040608
sastp10,43.2979,0.040564
sastp10,43.2979,0.042738
sastp10,43.2979,0.051663
sastp10,43.2979,0.04054
sastp10,43.2979,0.039604
sastp10,43.2979,0.042945
sastp10,43.2979,0.05424
sastp10,43.2979,0.039039
sastp10,43.2979,0.039527
sastp10,43.2979,0.040068
sastp10,43.2979,0.038171
sastp100,502.767,14.8466
sastp100,503.287,12.7246
sastp100,503.339,15.3368
sastp100,503.048,16.8773
sastp100,502.646,15.3246
sastp100,503.069,8.95867
sastp100,504.026,10.5865
sastp100,504.295,17.3302
sastp100,504.01,9.18151
sastp100,502.782,8.39856
sastp100,503.348,6.90133
sastp100,504.533,8.68767
sastp100,503.519,13.0957
sastp100,502.71,8.15464
sastp100,503.16,15.3897
sastp100,502.583,10.1291
sastp100,503.427,11.7252
sastp100,502.782,10.4582
sastp100,502.5,6.76926
sastp100,504.045,7.85103
sastp100,503.005,13.228
sastp100,503.014,8.4715
sastp100,502.73,8.8926
sastp100,503.788,11.9185
sastp100,503.707,7.23459
sastp100,503.178,18.5417
sastp100,503.377,18.3175
sastp100,502.518,7.762
sastp100,504.573,14.748
sastp100,502.507,21.2959
sastp20,72.4877,0.300977
sastp20,72.4877,0.211885
sastp20,72.4877,0.197239
sastp20,72.4877,0.205607
sastp20,72.4877,0.299386
sastp20,72.4877,0.225044
sastp20,72.4877,0.212179
sastp20,72.4877,0.223788
sastp20,72.4877,0.214437
sastp20,72.4877,0.183932
sastp20,72.4877,0.181093
sastp20,72.4877,0.231647
sastp20,72.4877,0.181343
sastp20,72.4877,0.254468
sastp20,72.4877,0.221724
sastp20,72.4877,0.212701
sastp20,72.4877,0.174283
sastp20,72.4877,0.235428
sastp20,72.4877,0.169422
sastp20,72.4877,0.175068
sastp20,72.4877,0.186541
sastp20,72.4877,0.168924
sastp20,72.4877,0.18853
sastp20,72.4877,0.168996
sastp20,72.4877,0.20758
sastp20,72.4877,0.271258
sastp20,72.4877,0.211147
sastp20,72.4877,0.226872
sastp20,72.4877,0.181892
sastp20,72.4877,0.237277
sastp200,971.381,37.0822
sastp200,969.466,39.795
sastp200,970.081,86.9646
sastp200,969.297,53.3653
sastp200,969.47,42.368
sastp200,970.398,110.796
sastp200,969.244,79.468
sastp200,971.213,73.3603
sastp200,970.599,86.2975
sastp200,970.044,41.5682
sastp200,969.259,67.7068
sastp200,971.144,97.6541
sastp200,968.258,35.8343
sastp200,970.104,45.3147
sastp200,970.507,53.6906
sastp200,972.104,60.425
sastp200,969.17,44.2944
sastp200,971.191,36.1616
sastp200,969.62,50.0658
sastp200,969.349,51.0187
sastp200,969.247,58.6832
sastp200,970.258,37.9437
sastp200,968.303,48.8567
sastp200,970.116,74.2631
sastp200,970.124,48.0961
sastp200,970.068,47.9491
sastp200,970.481,46.6472
sastp200,971.069,56.556
sastp200,970.402,63.5333
sastp200,968.405,38.0075
sastp50,210.891,3.47774
sastp50,210.678,3.34772
sastp50,211.135,2.03028
sastp50,210.678,1.20805
sastp50,210.923,1.97378
sastp50,212.208,1.94609
sastp50,210.584,1.7975
sastp50,210.584,1.25182
sastp50,210.625,3.19858
sastp50,210.584,1.50574
sastp50,210.584,1.84694
sastp50,210.584,1.59296
sastp50,210.584,1.51624
sastp50,210.584,1.30124
sastp50,210.584,2.71921
sastp50,210.584,1.54622
sastp50,210.39,1.40988
sastp50,211.625,1.94021
sastp50,210.432,1.30288
sastp50,210.642,1.34862
sastp50,210.891,1.95709
sastp50,211.193,1.91412
sastp50,210.584,1.9515
sastp50,210.584,2.0501
sastp50,210.584,1.56749
sastp50,210.452,1.1908
sastp50,211.625,1.8278
sastp50,210.891,3.14894
sastp50,211.625,2.61416
sastp50,210.39,1.57
sastp500,2615.22,1388.15
sastp500,2613.34,786.75
sastp500,2613.46,429.708
sastp500,2616.4,1006.72
sastp500,2617.4,533.53
