sastp10,41.8889,0.004227,0.000692
sastp10,35.5566,0.004101,0.000832
sastp10,37.5566,0.029039,0.0009
sastp10,41.6902,0.008351,0.004954
sastp10,41.8889,0.00426,0.000974
sastp10,34.8491,0.018788,0.015465
sastp10,32.9496,0.003905,0.000702
sastp10,41.8889,0.00618,0.000632
sastp10,35.5566,0.004965,0.000684
sastp10,33.0593,0.005397,0.001121
sastp10,34.8491,0.006008,0.001265
sastp10,35.2483,0.006723,0.001186
sastp10,34.8491,0.008291,0.002126
sastp10,33.5566,0.013536,0.010311
sastp10,37.7566,0.003994,0.00069
sastp10,35.3245,0.004135,0.000872
sastp10,37.3245,0.01339,0.009961
sastp10,32.9496,0.004278,0.001042
sastp10,33.6846,0.032966,0.000934
sastp10,35.8224,0.003561,0.000404
sastp10,34.8491,0.005914,0.000834
sastp10,33.5566,0.004192,0.001038
sastp10,37.1494,0.011206,0.000681
sastp10,35.1004,0.0038,0.000561
sastp10,39.6902,0.004297,0.000955
sastp10,35.1004,0.004079,0.000881
sastp10,41.8889,0.013458,0.001126
sastp10,41.6799,0.004938,0.001595
sastp10,35.8224,0.003715,0.000384
sastp10,33.5566,0.004095,0.000902
sastp100,396.514,0.383358,0.172345
sastp100,381.781,0.615922,0.383461
sastp100,386.982,0.729874,0.498374
sastp100,385.853,0.516274,0.27465
sastp100,389.16,0.795557,0.578734
sastp100,397.044,0.728141,0.453526
sastp100,365.602,0.82245,0.59374
sastp100,377.974,0.491859,0.270313
sastp100,381.89,0.545195,0.304777
sastp100,395.802,0.788333,0.548197
sastp100,382.562,0.496977,0.23628
sastp100,377.753,0.286609,0.055737
sastp100,377.266,0.536715,0.298192
sastp100,387.303,0.348069,0.113188
sastp100,392.246,0.402669,0.164572
sastp100,380.308,0.476974,0.231882
sastp100,388.536,0.589326,0.347344
sastp100,371.068,0.288843,0.062904
sastp100,366.27,0.497794,0.252076
sastp100,383.451,0.39824,0.154952
sastp100,371.413,0.30939,0.081821
sastp100,378.115,0.256383,0.019742
sastp100,373.842,0.37102,0.138001
sastp100,384.309,0.475708,0.235262
sastp100,392.131,0.723039,0.501876
sastp100,375.996,0.647587,0.405913
sastp100,386.131,0.880045,0.688064
sastp100,384.165,0.578993,0.351073
sastp100,403.165,0.614683,0.403416
sastp100,374.062,0.27965,0.046182
sastp1000,3999.18,67.5215,13.4492
sastp1000,4054.54,164.583,110.019
sastp1000,4022.56,81.9131,27.9699
sastp1000,4022.33,70.868,16.4109
sastp1000,4033.95,191.973,137.219
sastp20,46.694,0.015979,0.006629
sastp20,48.9438,0.011943,0.003503
sastp20,43.3308,0.010962,0.001742
sastp20,57.4338,0.011679,0.002025
sastp20,53.9779,0.012544,0.003267
sastp20,40.5778,0.011743,0.001724
sastp20,51.3458,0.019664,0.010543
sastp20,50.6836,0.01265,0.003193
sastp20,61.5421,0.014242,0.004075
sastp20,58.2607,0.011848,0.002451
sastp20,46.4512,0.011997,0.002454
sastp20,51.0191,0.012864,0.002908
sastp20,53.6396,0.017862,0.008663
sastp20,57.3237,0.015049,0.005814
sastp20,54.2445,0.012422,0.002516
sastp20,45.2494,0.012943,0.004344
sastp20,52.316,0.013051,0.003755
sastp20,51.6741,0.018461,0.00874
sastp20,51.6824,0.013939,0.004777
sastp20,46.0753,0.012507,0.002456
sastp20,50.3512,0.02226,0.012674
sastp20,55.572,0.014692,0.004699
sastp20,59.4677,0.01931,0.009295
sastp20,45.1576,0.014557,0.004366
sastp20,49.5181,0.012384,0.003205
sastp20,58.6145,0.012464,0.0024
sastp20,54.5322,0.012543,0.003153
sastp20,51.5123,0.012388,0.002854
sastp20,51.3315,0.00985,0.000987
sastp20,54.3723,0.022819,0.012728
sastp200,727.885,3.67013,2.83716
sastp200,736.297,1.91361,1.09904
sastp200,719.329,1.30391,0.461087
sastp200,729.255,2.75614,1.92166
sastp200,720.107,1.77769,0.860562
sastp200,718.966,2.13543,1.32369
sastp200,728.071,2.11823,1.19157
sastp200,732.079,2.51226,1.71815
sastp200,729.894,1.14577,0.286438
sastp200,738.44,2.46982,1.61989
sastp200,709.637,1.00649,0.170059
sastp200,729.889,2.94428,2.02445
sastp200,733.583,2.02676,1.21369
sastp200,729.305,2.6698,1.75322
sastp200,717.676,1.42473,0.586817
sastp200,740.917,2.15884,1.21554
sastp200,714.108,1.79703,0.991236
sastp200,726.378,1.01521,0.103262
sastp200,731.494,1.32126,0.461143
sastp200,724.274,1.61705,0.78647
sastp200,718.127,2.44432,1.63231
sastp200,726.172,1.13386,0.249444
sastp200,732.717,2.60392,1.65154
sastp200,746.764,2.33539,1.44596
sastp200,725.039,1.10226,0.282189
sastp200,719.52,1.39392,0.552338
sastp200,733.07,1.58562,0.752956
sastp200,728.723,1.97386,1.13342
sastp200,707.824,0.963005,0.208972
sastp200,719.214,1.45264,0.566203
sastp50,163.901,0.101561,0.051508
sastp50,168.5,0.080899,0.023644
sastp50,162.472,0.084234,0.031657
sastp50,152.734,0.078569,0.015056
sastp50,148.496,0.095422,0.040402
sastp50,161.469,0.075218,0.02296
sastp50,161.334,0.085676,0.025339
sastp50,151.498,0.086757,0.033711
sastp50,157.261,0.065096,0.014779
sastp50,164.417,0.212273,0.156354
sastp50,161.026,0.076573,0.021458
sastp50,162.31,0.084363,0.029838
sastp50,160.519,0.069832,0.016494
sastp50,154.167,0.062911,0.012695
sastp50,158.877,0.077793,0.025016
sastp50,162.063,0.084742,0.035503
sastp50,159.11,0.094161,0.039774
sastp50,159.043,0.110983,0.056248
sastp50,160.312,0.106816,0.055149
sastp50,167.979,0.093561,0.041594
sastp50,157.65,0.171539,0.012205
sastp50,155.763,0.370743,0.225454
sastp50,164.776,0.088456,0.021144
sastp50,157.86,0.071437,0.018738
sastp50,161.999,0.101097,0.049601
sastp50,166.501,0.079421,0.026794
sastp50,166.142,0.165735,0.096011
sastp50,160.846,0.063291,0.010721
