sastp10,43.2979,0.022498,0.002026
sastp10,43.2979,0.083773,0.005419
sastp10,43.2979,0.065677,0.000883
sastp10,43.2979,0.061551,0.00091
sastp10,43.2979,0.014387,0.000893
sastp10,43.2979,0.054375,0.000881
sastp10,43.2979,0.017876,0.00081
sastp10,43.2979,0.054302,0.0009
sastp10,43.2979,0.017918,0.000743
sastp10,43.2979,0.052784,0.000798
sastp10,43.2979,0.018262,0.000851
sastp10,43.2979,0.059707,0.000789
sastp10,43.2979,0.053977,0.000888
sastp10,43.2979,0.066334,0.019912
sastp10,43.2979,0.021551,0.002118
sastp10,43.2979,0.060343,0.008512
sastp10,43.2979,0.019697,0.001515
sastp10,43.2979,0.055479,0.001472
sastp10,43.2979,0.02135,0.000861
sastp10,43.2979,0.056648,0.010498
sastp10,43.2979,0.014417,0.000933
sastp10,43.2979,0.053492,0.000885
sastp10,43.2979,0.019246,0.000858
sastp10,43.2979,0.073794,0.00089
sastp10,43.2979,0.0182,0.000871
sastp10,43.2979,0.053675,0.00091
sastp10,43.2979,0.055383,0.000885
sastp10,43.2979,0.06529,0.006033
sastp10,43.2979,0.019313,0.000908
sastp10,43.2979,0.060713,0.002618
sastp100,502.145,2.23359,0.276992
sastp100,502.309,3.28069,1.29974
sastp100,503.204,3.05267,1.11517
sastp100,503.43,4.26469,2.33174
sastp100,502.351,3.87599,1.94916
sastp100,503.72,3.62864,1.71979
sastp100,502.399,2.68103,0.688255
sastp100,504.026,2.91116,0.897294
sastp100,503.348,2.94442,1.00523
sastp100,502.995,2.81176,0.860945
sastp100,503.103,6.04664,4.13204
sastp100,503.178,2.0816,0.095815
sastp100,503.069,8.36538,6.43341
sastp100,502.589,2.70888,0.609548
sastp100,504.127,4.08341,2.18414
sastp100,502.752,2.11725,0.099698
sastp100,503.679,6.95133,5.04958
sastp100,502.419,3.68891,1.78428
sastp100,503.382,3.54912,1.61099
sastp100,503.245,5.38486,3.44988
sastp100,503.176,6.00397,3.96748
sastp100,502.221,3.22371,1.23544
sastp100,501.258,2.47162,0.444711
sastp100,503.178,3.89496,1.95028
sastp100,503.107,4.67016,2.71653
sastp100,503.783,5.54103,3.55836
sastp100,503.588,7.89183,5.91806
sastp100,504.573,2.89612,0.938087
sastp100,503.288,2.74016,0.730823
sastp100,502.772,3.33779,1.41765
sastp20,72.4877,0.074786,0.013451
sastp20,70.4877,0.07625,0.007688
sastp20,70.4877,0.080271,0.002624
sastp20,72.4877,0.091195,0.0022
sastp20,72.4877,0.076523,0.004381
sastp20,72.4877,0.078817,0.015437
sastp20,72.4877,0.07581,0.002428
sastp20,70.4877,0.083798,0.004809
sastp20,72.4877,0.072534,0.007095
sastp20,72.4877,0.0744,0.004761
sastp20,70.4877,0.076711,0.014863
sastp20,70.4877,0.088076,0.017853
sastp20,70.4877,0.07893,0.008674
sastp20,70.4877,0.095461,0.014331
sastp20,72.4877,0.078075,0.006402
sastp20,70.4877,0.081424,0.015863
sastp20,70.4877,0.07455,0.004594
sastp20,72.4877,0.082786,0.008847
sastp20,72.4877,0.074521,0.007677
sastp20,72.4877,0.075857,0.002684
sastp20,72.4877,0.079737,0.005863
sastp20,70.4877,0.075029,0.002239
sastp20,70.4877,0.088915,0.013247
sastp20,72.4877,0.08651,0.016401
sastp20,70.4877,0.078402,0.00292
sastp20,72.4877,0.070958,0.002757
sastp20,70.4877,0.074249,0.003344
sastp20,70.4877,0.073606,0.002436
sastp20,72.4877,0.070053,0.00234
sastp20,72.4877,0.093468,0.020393
sastp200,968.253,14.1318,3.17436
sastp200,973.047,15.0349,4.14017
sastp200,972.064,18.1532,7.30586
sastp200,972.077,41.5323,30.6181
